_bucket,id,ruling_id,source,issuing_country,jurisdiction,hs6,hs_code,chapter,product_name,material,material_composition,product_form,intended_use,conditional_rules,ruling_date,valid_from,valid_to,status,language,confidence_score,needs_manual_review,keywords,categories,collection,review_verdict,review_issue_category,review_notes
has_use,426987,GB114473294,eu_ebti,GB,EU,180620,1806201000,18,A MIXTURE OF 5% COCOA LIQUOR AND 95% MILK FAT USED AS AN INGREDIENT FOR INDUSTRIAL ICE CREAM AND FROZEN CONFECTIONERY MANUFACTURE. PACKED IN BULK CONTAINERS EXCEEDING 2 KILOS.,,,frozen,industrial,,,2005-08-25,2011-08-24,expired,en,0.55,false,"[""AS LIQUID"",""COCOA"",""MILK""]",,,,,
has_use,426988,GB114491684,eu_ebti,GB,EU,610463,6104630000,61,"A PAIR OF KNITTED LUREX TROUSERS FOR CHILDREN. WITH AN ELASTICATED WAIST. HEMMED AT SLEEVE ENDS. OF NYLON.  DESIGNED TO RESEMBLE CHAIN MAIL, AS PART OF A KNIGHTS DRESSING UP SET. PRESENTED WITH A TUNI",nylon,,knitted,accessories,,,2005-08-25,2011-08-24,expired,en,0.62,false,"[""AT THE WAIST"",""FOR CHILDREN"",""FOR UNISEX"",""HEMMED"",""KNITTED"",""OF NYLON"",""TROUSERS"",""WITH ELASTIC""]",,,,,
has_use,426989,GB114492191,eu_ebti,GB,EU,610453,6104530000,61,A KNITTED VELOUR SKIRT FOR GIRLS (FANCY DRESS).  DESIGNED TO COVER THE LOWER PART OF THE BODY FROM THE WAIST TO BELOW THE KNEE.  WITH AN ELASTICATED WAIST WITHOUT OPENING.  WITH A DECORATIVE TIE AT BA,polyester,"{""polyester"":100}",knitted,clothing,,,2005-08-25,2011-08-24,expired,en,0.62,false,"[""AT THE WAIST"",""ELASTICATED"",""FANCY DRESSES"",""FOR GIRLS"",""KNITTED"",""OF POLYESTER"",""SKIRTS"",""WITH DECORATION""]",,,,,
has_use,426990,GB114492387,eu_ebti,GB,EU,950590,9505900000,95,RED DEVILS FACE MASK OF PLASTIC. COVERING THE HEAD. MATCHING PLASTIC HANDS. PART OF HALLOWEEN DRESSING UP SET.  TEXTILE DEVILS ROBE CLASSIFIED SEPARATELY.,plastic,,,textile,,,2005-08-25,2011-08-24,expired,en,0.59,false,"[""CARNIVAL MASKS"",""FANCY DRESS"",""GOODS PUT UP IN SETS""]",,,,,
has_use,426993,FR-E4-2005-003842,eu_ebti,FR,EU,330210,3302109000,33,L'AROME DE MOUTARDE  POUDRE FLUIDE BLANCHE OBTENUE PAR SECHAGE D'ISOTHIOCYANATE D'ALLYLE. L'ISOTHIOCYANATE D'ALLYLE EST COMBINEE A UN SUPPORT AJOUTE D'AMIDON. CE PRODUIT EST UTILISE EN TANT QU'ARO,,,,packaging,,,2005-08-24,2011-08-23,expired,fr,0.52,false,"[""MUSTARD""]",,,,,
has_use,427010,NLRTD-2005-001674,eu_ebti,NL,EU,842790,84279000,84,"Een handpallettruck, zijnde een truck zonder eigen beweegkracht. De truck bestaat uit een driehoekige opstaande rand waar twee laadvorken aan zijn bevestigd en is vervaasdigd van onedel metaal. De tru",,,,automotive,,,2005-08-24,2011-08-23,expired,nl,0.49,false,"[""HYDRAULIC"",""LOADERS"",""MOBILE LIFTING FRAMES"",""SHOVEL LOADERS"",""WHEELS""]",,,,,
has_use,427016,DEF/1925/05-1,eu_ebti,DE,EU,620193,62019300000,62,"Windjackenähnliches Kleidungsstück für Männer, sog. JACKET CHALLENGER (Art. 620302), Größe L, siehe Foto, - Vorderteile, Ärmel und Teile des Rückens aus 0,2 mm dicken, einfarbigen Geweben aus lt.    A",polyester,"{""polyester"":100}",,clothing,,,2005-05-23,2011-05-22,expired,de,0.59,false,"[""BAGS"",""FINE KNIT FABRICS"",""OF MAN-MADE FIBRE"",""WITH ZIP FASTENER"",""WOVEN FABRICS""]",,,,,
has_use,427017,DEF/1925/05-1,eu_ebti,DE,EU,620302,620302,62,"Windjackenähnliches Kleidungsstück für Männer, sog. JACKET CHALLENGER (Art. 620302), Größe L, siehe Foto, - Vorderteile, Ärmel und Teile des Rückens aus 0,2 mm dicken, einfarbigen Geweben aus lt.    A",polyester,"{""polyester"":100}",,clothing,,,2005-05-23,2011-05-22,expired,de,0.52,false,"[""BAGS"",""FINE KNIT FABRICS"",""OF MAN-MADE FIBRE"",""WITH ZIP FASTENER"",""WOVEN FABRICS""]",,,,,
has_use,427018,DEF/1926/05-1,eu_ebti,DE,EU,611030,61103091000,61,"Strickjackenähnliches Kleidungsstück für Männer, sog. JACKET BORMIO (Art. 240681), Größe M, siehe Foto, - aus verschiedenen, 1,5 mm dicken, einfarbigen, beidseitig gerauten Gewirken (Fleece) aus    lt",polyester,"{""polyester"":100}",,clothing,,,2005-05-23,2011-05-22,expired,de,0.59,false,"[""BAGS"",""FINE KNIT FABRICS"",""WITH ZIP FASTENER""]",,,,,
has_use,427019,DEF/1926/05-1,eu_ebti,DE,EU,240681,240681,24,"Strickjackenähnliches Kleidungsstück für Männer, sog. JACKET BORMIO (Art. 240681), Größe M, siehe Foto, - aus verschiedenen, 1,5 mm dicken, einfarbigen, beidseitig gerauten Gewirken (Fleece) aus    lt",polyester,"{""polyester"":100}",,clothing,,,2005-05-23,2011-05-22,expired,de,0.52,false,"[""BAGS"",""FINE KNIT FABRICS"",""WITH ZIP FASTENER""]",,,,,
has_use,427020,DEF/1927/05-1,eu_ebti,DE,EU,611030,61103099000,61,"Strickjackenähnliches Kleidungsstück für Frauen, sog. JACKET CORTINA (Art. 240542), Größe L, siehe Foto, - aus verschiedenen, 1,3 mm dicken, einfarbigen, einseitig gerauten Gewirken aus lt. Antrag   9",polyester,,,clothing,,,2005-05-23,2011-05-22,expired,de,0.59,false,"[""BAGS"",""FINE KNIT FABRICS"",""NAPPED"",""WITH ZIP FASTENER""]",,,,,
has_use,427021,DEF/1927/05-1,eu_ebti,DE,EU,240542,240542,24,"Strickjackenähnliches Kleidungsstück für Frauen, sog. JACKET CORTINA (Art. 240542), Größe L, siehe Foto, - aus verschiedenen, 1,3 mm dicken, einfarbigen, einseitig gerauten Gewirken aus lt. Antrag   9",polyester,,,clothing,,,2005-05-23,2011-05-22,expired,de,0.52,false,"[""BAGS"",""FINE KNIT FABRICS"",""NAPPED"",""WITH ZIP FASTENER""]",,,,,
has_use,427025,DEHH/763/05-1,eu_ebti,DE,EU,401039,4010390000,40,Synchrontreibriemen (Zahnriemen) aus vulkanisiertem Kautschuk Ein vorgelegtes Warenmuster hatte folgende Eigenschaften: Abschnitt eines schwarzen Synchrontreibriemens mit einer Breite von ca. 19 mm.,,,,accessories,,,2005-05-31,2011-05-30,expired,de,0.52,false,"[""OF RUBBER"",""REINFORCED"",""RIBBONS"",""TRANSMISSION BELTS""]",,,,,
has_use,427055,DEF/1681/05-1,eu_ebti,DE,EU,611610,61161020,61,"Fingerhandschuhe mit Kautschuk überzogen, sog. Latex-Handschuhe, Art. 0482, in Erwachsenengröße, siehe beigefügtes Foto, - als Fünffingerhandschuh abgepasst gewirkt hergestellt (konfektioniert), - mit",polyester,"{""polyester"":35}",,accessories,,,2005-05-11,2011-05-10,expired,de,0.55,false,"[""FINE KNIT FABRICS"",""GLOVES"",""OF COTTON""]",,,,,
has_use,427056,DEF/1681/05-1,eu_ebti,DE,EU,611692,61169200,61,"Fingerhandschuhe mit Kautschuk überzogen, sog. Latex-Handschuhe, Art. 0482, in Erwachsenengröße, siehe beigefügtes Foto, - als Fünffingerhandschuh abgepasst gewirkt hergestellt (konfektioniert), - mit",polyester,"{""polyester"":35}",,accessories,,,2005-05-11,2011-05-10,expired,de,0.55,false,"[""FINE KNIT FABRICS"",""GLOVES"",""OF COTTON""]",,,,,
eu_ebti,392407,GB112582301,eu_ebti,GB,EU,732690,7326909890,73,"A NON-THREADED BYPASS STUD.  A BAR TURNED PRECISION COMPONENT.  MADE O F STAINLESS STEEL, MARTINSETIC, PLAIN FINISH.  THIS BESPOKE COMPONENT IS WELDED TO A MATING PART ON THE UK.  OVERALL MEASUREMENTS",steel,,welded,,,,2004-02-11,2010-02-10,expired,en,0.62,false,"[""NON-THREADED ARTICLES"",""OF STAINLESS STEEL"",""STUDS""]",,,,,
eu_ebti,392422,GB112649486,eu_ebti,GB,EU,330499,3304990000,33,"NOURISHING MOISTURISER. PRESENTED IN 100ml. MAIN  INGREDIENTS INCLUDE SPRING WATER, SUNFLOWER OIL, ALOE VERA, STEARIC ACID, AVACADO OIL, CET EARYL ALCOHOL, GLYCERINE, TRIETHANOLAMINE. SODIUM HYDROXYME",,,,chemical,,,2004-02-20,2010-02-19,expired,en,0.52,false,"[""ALOE VERA"",""SKIN CARE PREPARATIONS""]",,,,,
eu_ebti,392408,GB112583395,eu_ebti,GB,EU,621040,6210400000,62,"A WOVEN ANORAK STYLE GARMENT FOR MEN.  MADE FROM FABRIC WITH A P.U. CO ATING ON THE INNER SURFACE, WHICH IS DEEMED TO BE VISIBLE TO THE NAKED EYE.   WITH A COMPLETE OPENING WITH A ZIP AND A LEFT OVER",nylon,"{""nylon"":100}",woven,clothing,,,2004-01-30,2010-01-29,expired,en,0.62,false,"[""ANORAKS"",""FOR MEN"",""FOR PROTECTION"",""OF NYLON"",""WITH COMPLETE OPENING"",""WITH DRAWSTRING"",""WITH LINING"",""WITH LONG SLEEVES"",""WITH POCKETS"",""WITH ROUND NECK"",""WITH VELCRO"",""WITH ZIP FASTENER"",""WOVEN""]",,,,,
eu_ebti,392409,GB112583493,eu_ebti,GB,EU,620293,6202930000,62,A WOVEN WIND-JACKET FOR UNISEX. DESIGNED TO COVER THE UPPER PART OF TH E BODY FROM THE SHOULDERS TO THE HIPS. WITH A COMPLETE FRONT OPENING F ASTENED WITH A ZIP THAT EXTENDS UP INTO THE COLLAR. WITH L,down,,woven,clothing,,,2004-01-29,2010-01-28,expired,en,0.62,false,"[""FOR UNISEX"",""OF MAN-MADE FIBRES"",""PADDED"",""WIND-JACKET"",""WITH COMPLETE FRONT OPENING"",""WITH LINING"",""WITH LONG SLEEVE"",""WITH POCKETS"",""WITH ZIP FASTENING"",""WOVEN""]",,,,,
eu_ebti,392410,GB112583591,eu_ebti,GB,EU,830230,83023000,83,ACTUATOR BRACKET. MOUNTING BRACKET OF STAINLESS STEEL. USED TO FIX ACT UATOR CANISTORS TO SINGLE STAGE TURBOCHARGERS FOR COMMERCIAL DIESEL EN GINES.,steel,,,,,,2004-02-06,2010-02-05,expired,en,0.55,false,"[""FOR VEHICLES"",""MOUNTINGS"",""METAL"",""OF STAINLESS STEEL""]",,,,,
eu_ebti,392411,GB112584980,eu_ebti,GB,EU,870324,8703249000,87,"1976 MOTOR VEHICLE. 2 DOOR. RARE, BUT LESS THAN 30 YEARS OLD. SPARK IG NITION INTERNAL COMBUSTION ENGINE, OVER 3L.",,,,automotive,,,2004-02-12,2010-02-11,expired,en,0.52,false,"[""CYLINDER CAPACITY >2800CC"",""FOR TRANSPORT OF PERSONS"",""INTERNAL COMBUSTION ENGINE"",""MOTOR CARS"",""USED""]",,,,,
eu_ebti,392412,GB112585095,eu_ebti,GB,EU,870324,8703249000,87,"1979 MOTOR VEHICLE. SPECIAL EDITION - LESS THAN 1000 WORLD WIDE, BUT L ESS THAN 30 YEARS OLD. SPARK IGNITION INTERNAL COMBUSTION ENGINE, OVER  3L.",,,,automotive,,,2004-02-12,2010-02-11,expired,en,0.52,false,"[""CYLINDER CAPACITY >2800CC"",""FOR TRANSPORT OF PERSONS"",""INTERNAL COMBUSTION ENGINE"",""MOTOR CARS"",""USED""]",,,,,
eu_ebti,392413,GB112585879,eu_ebti,GB,EU,640520,6405209900,64,"NEOPRENE BOOT SOCKS.  COVERING THE ANKLE. MADE OF NEOPRENE COVERED ON BOTH FACES WITH TEXTILE MATERIALS.    COMPOSED OF THREE SEPARATE PIECE S, WHICH ARE GLUED AND BLIND STITCHED TOGETHER, ONE OF WHIC",plastic,,printed,footwear,,,2004-02-11,2010-02-10,expired,en,0.62,false,"[""COVERING THE ANKLE"",""FOOTWEAR"",""FOR UNISEX"",""OF NEOPRENE"",""OF TEXTILE"",""OUTER SOLES"",""UPPER"",""FOOTWEAR""]",,,,,
eu_ebti,392414,GB112645009,eu_ebti,GB,EU,610230,6102309000,61,A  CHILDS KNITTED FLEECE WIND-JACKET FOR UNISEX.  DESIGNED TO COVER TH E UPPER PART OF THE BODY FROM THE SHOULDERS TO BELOW THE HIP.  WITH A COMPLETE FRONT OPENING WITH A ZIP FASTENER. WITH AN APPLIED,polyester,"{""polyester"":100}",knitted,clothing,,,2004-02-19,2010-02-18,expired,en,0.62,false,"[""FOR CHILDREN"",""FOR UNISEX"",""KNITTED"",""OF POLYESTER"",""RIBBED"",""WIND-JACKETS"",""WITH COLLAR"",""WITH COMPLETE OPENING"",""WITH CUFFS"",""WITH LONG SLEEVES"",""WITH POCKETS"",""WITH ZIP FASTENER""]",,,,,
eu_ebti,392423,GB112649584,eu_ebti,GB,EU,330420,3304200000,33,"CLEANS ALL REMOVES EYE MAKE UP. PRESENTED IN 100ml. INGREDIENTS INCLUD E SPRING WATER, ALOE VERA, ISOPROPYL MYRISTATE, GLYCERYL STEARATE, AVO CADO OIL, STEARIC ACID, SODIUM HYDROXYMETHYLGLYCINATE, TRI",,,,chemical,,,2004-02-20,2010-02-19,expired,en,0.52,false,"[""ALOE VERA"",""CREAMS"",""SKIN CARE PREPARATIONS""]",,,,,
eu_ebti,392415,GB112645107,eu_ebti,GB,EU,610230,6102309000,61,A  CHILDS KNITTED FLEECE WIND-JACKET FOR UNISEX.  DESIGNED TO COVER TH E UPPER PART OF THE BODY FROM THE SHOULDERS TO BELOW THE HIP.  WITH A COMPLETE FRONT OPENING WITH A ZIP FASTENER.  WITH AN APPLIE,polyester,"{""polyester"":100}",knitted,clothing,,,2004-02-19,2010-02-18,expired,en,0.62,false,"[""FOR CHILDREN"",""FOR UNISEX"",""KNITTED"",""OF POLYESTER."",""RIBBED"",""WIND-JACKETS"",""WITH COMPLETE OPENING"",""WITH CUFFS"",""WITH HOOD"",""WITH LONG SLEEVES"",""WITH POCKETS"",""WITH ZIP FASTENER""]",,,,,
eu_ebti,392416,GB112645205,eu_ebti,GB,EU,610433,6104330000,61,A KNITTED FLEECE JACKET FOR UNISEX.  DESIGNED TO COVER THE UPPER PART OF THE BODY FROM THE SHOULDERS TO BELOW THE HIPS. WITH A COMPLETE FRON T OPENING FASTENED WITH A ZIP.  WITH A HOOD THAT HAS A DRAW,polyester,"{""polyester"":100}",knitted,clothing,,,2004-02-19,2010-02-18,expired,en,0.62,false,"[""FLEECE"",""FOR UNISEX"",""HEMMED"",""JACKETS"",""KNITTED"",""OF POLYESTER"",""WITH COMPLETE OPENING"",""WITH HOOD"",""WITH POCKETS"",""WITH ZIP FASTENING""]",,,,,
eu_ebti,392417,GB112645303,eu_ebti,GB,EU,610433,6104330000,61,A KNITTED FLEECE JACKET FOR UNISEX.  INTENDED TO COVER THE UPPER PART OF THE BODY REACHING DOWN TO BELOW THE HIPS.  WITH A COMPLETE FRONT OP ENING WITH A  ZIP FASTENING EXTENDING TO THE TOP OF AN APPL,polyester,"{""polyester"":100}",knitted,clothing,,,2004-02-19,2010-02-18,expired,en,0.62,false,"[""FLEECE"",""FOR UNISEX"",""HEMMED"",""JACKETS"",""KNITTED"",""OF POLYESTER"",""WITH COLLAR"",""WITH COMPLETE OPENING"",""WITH POCKETS"",""WITH ZIP FASTENING""]",,,,,
eu_ebti,392418,GB112648783,eu_ebti,GB,EU,870390,8703901000,87,Zero emission electric quadracycle for the transport of up to four per sons. Features anti-lock braking system (ABS). Plastic external panels  with aluminium frame. Operates from 6 lead-acid batteries,plastic,,,electrical,,,2004-02-23,2010-02-22,expired,en,0.59,false,"[""BATTERY-OPERATED"",""BY BATTERY"",""ELECTRIC"",""FOR TRANSPORT OF PERSONS"",""MOTOR VEHICLES""]",,,,,
eu_ebti,392419,GB112648881,eu_ebti,GB,EU,640419,6404199000,64,LADIES SLIP ON BACKLESS MULE IN THE STYLE OF A TRAINER. UPPER OF METAL ISED TEXTILE  MATERIAL.WITH WEBBING STRIPES. ELASTICATED OVER THE TOP OF THE FOOT. IN-SOLE LENGTH 24 CM. OUTER SOLE OF PLASTIC.,plastic,,,textile,,,2004-02-27,2010-02-26,expired,en,0.59,false,"[""FOR WOMEN"",""MULES"",""FOOTWEAR"",""NOT COVERING THE ANKLE"",""OF TEXTILE MATERIAL"",""OUTER SOLES"",""UPPERS"",""FOOTWEAR""]",,,,,
eu_ebti,392420,GB112649192,eu_ebti,GB,EU,320419,3204190090,32,"DYE MARKER CONCENTRATE, A RED LIQUID WITH DISTINCT COLOUR, COMPOSED OF  QUINIZARIN MARKER AND C.I. SOLVENT RED 24. THE PRODUCT IS DESIGNED FO R ADDITION TO GAS OIL OR INDUSTRIAL DIESEL OIL AT THE LEVE",,,dyed,industrial,,,2004-02-17,2010-02-16,expired,en,0.55,false,"[""BY DIESEL ENGINES"",""DYES"",""FOR FUEL"",""RED""]",,,,,
eu_ebti,392421,GB112649388,eu_ebti,GB,EU,847190,8471900000,84,"MULTI CARD READER. CAPABLE OF ACCEPTING A NUMBER OF DIFFERENT TYPE MEM ORY CARDS/DRIVES, FOR DATA TRANSFER FROM ONE HOST DEVICE TO ANOTHER. S UPPORTS COMPACT FLASH, IBM MICRO DRIVE, SMART MEDIA, MEMOR",,,,,,,2004-02-27,2010-02-26,expired,en,0.52,false,"[""CARD READERS"",""COMPUTER HARDWARE"",""FOR COMPUTERS"",""FOR MEMORY CARDS"",""INPUT UNITS""]",,,,,
eu_ebti,392424,GB112649682,eu_ebti,GB,EU,330499,3304990000,33,"LIGHT MOISTURISER . PRESENTED IN 100ml TUBE. INGREDIENTS INCLUDE SPR ING WATER, ALOE VERA, CAPRIC CAPRYLLIC TRIGLYCERIDE, CETEARYL ALCOHOL PEG 20 STEARATE, ISOPROPYL MYRISTATE, PROPYLENE GLYCOL, GLYCE",,,,chemical,,,2004-02-20,2010-02-19,expired,en,0.52,false,"[""ALOE VERA"",""SKINCARE PREPARATIONS""]",,,,,
eu_ebti,392425,GB112503918,eu_ebti,GB,EU,691310,6913100010,69,HAND MADE CERAMIC CIRCULAR FLASK/VASE MADE OF PORCELAIN. THE FLASK IS OF A CRACKLED GLAZE ON THE INSIDE BUT NOT GLAZED ON THE OUTSIDE. APPRO X 25MM WIDE AND 100MM HIGH. WITH RIDGED DESIGN ON OUTER SUR,ceramic,,,,,,2004-01-16,2010-01-15,expired,en,0.59,false,"[""OF CERAMICS"",""OF PORCELAIN"",""ORNAMENTAL ARTICLES""]",,,,,
eu_ebti,392426,GB112504131,eu_ebti,GB,EU,691310,6913100010,69,DECORATIVE HAND MADE CERAMIC BOWL MADE FROM PORCELAIN. THE INNER IS OF  A CRACKLED GLAZE BUT THE OUTER IS NOT GLAZED. WITH A RIDGED DESIGN ON  THE OUTER SURFACE. MEASURES 52MM HIGH AND 94MM IN DIAMETE,ceramic,,,,,,2004-01-16,2010-01-15,expired,en,0.59,false,"[""OF CERAMICS"",""OF PORCELAIN"",""ORNAMENTAL ARTICLES""]",,,,,
eu_ebti,392427,GB112504229,eu_ebti,GB,EU,691310,6913100010,69,CERAMIC HAND MADE CIRCULAR DECORATIVE TRAY MADE FROM PORCELAIN. THE IN SIDE IS OF A CRACKLED GLAZE BUT THE OUTSIDE IS NOT GLAZED. MEASURES AP PROX 36MM HIGH AND 150MM IN DIAMETER. WITH A RIDGED DESIGN,ceramic,,,,,,2004-01-16,2010-01-15,expired,en,0.59,false,"[""OF CERAMICS"",""OF PORCELAIN"",""ORNAMENTAL ARTICLES""]",,,,,
eu_ebti,392428,GB112504327,eu_ebti,GB,EU,330790,3307900000,33,AN AROMATHERAPY  LAVENDER EYE PACK CONSISTING OF A TEXTILE BAG FILLED WITH FLAXSEED AND PURE LAVENDER.THE BAG IS SHAPED TO COVER THE EYES AN D CAN BE HEATED IN MICROWAVE TO PROVIDE HOT THERAPY OR PLAC,,,,packaging,,,2004-01-14,2010-01-13,expired,en,0.52,false,"[""EYES"",""LINSEEDS"",""PARTS OF PLANTS"",""PERFUMED"",""PILLOWS""]",,,,,
eu_ebti,392429,GB112504523,eu_ebti,GB,EU,761090,7610909000,76,ENTRANCE MATTING COMPRISING OF RUBBER WITH TEXTILE PILE SURFACE  AND A LUMINIUM. CONSTRUCTION SHOWS PREDOMINANT OR EQUAL MATERIAL USED IS ALU MINIUM.,rubber,,,construction,,,2004-01-21,2010-01-20,expired,en,0.59,false,"[""FLOORING"",""MATTING"",""OF ALIMINIUM"",""OF RUBBER""]",,,,,
eu_ebti,392430,GB112504719,eu_ebti,GB,EU,570310,5703100000,57,A TUFTED CARPET TILE WITH BITUMEN BACKING. MEASURING 50CMS. SQUARED. 80% WOOL.  20% NYLON.,nylon,"{""wool"":80,""nylon"":20}",tufted,,,,2004-01-16,2010-01-15,expired,en,0.62,false,"[""CARPETS"",""OF NYLON"",""OF WOOL"",""TILES"",""TUFTED"",""WITH BACKING""]",,,,,
eu_ebti,392431,GB112505226,eu_ebti,GB,EU,610910,6109100000,61,A HALTER NECK  VEST FOR LADIES. WITH TIE FASTENING. WITH A V-NECK. CUR VED HEM TO BASE OF GARMENT. 95% COTTON / 5% ELASTANE.,cotton,"{""cotton"":95,""elastane"":5}",,clothing,,,2004-01-29,2010-01-28,expired,en,0.59,false,"[""FANCY VESTS"",""HEMMED"",""KNITTED"",""OF COTTON"",""OF ELASTANE"",""WITH TIES"",""WITHOUT SLEEVES""]",,,,,
eu_ebti,392432,GB112505422,eu_ebti,GB,EU,611430,6114300000,61,"KNITTED ALL IN ONE GARMENT FOR UNISEX.  DESIGNED TO COVER THE BODY FRO M THE SHOULDERS TO THE ANKLE, ENVELOPING EACH LEG SEPARATELY.  BODICE IS MADE FROM A MESH FABRIC.  WITH A ROUND NECK.  WITHOUT SL",nylon,"{""lycra"":20,""nylon"":80}",knitted,clothing,,,2004-01-15,2010-01-14,expired,en,0.62,false,"[""FOR UNISEX"",""KNITTED"",""OF LYCRA"",""OF NYLON"",""OTHER GARMENTS"",""WITH ROUND NECK"",""WITH TROUSER LEGS"",""WITH ZIP FASTENER"",""WITHOUT SLEEVES""]",,,,,
eu_ebti,392433,GB112505912,eu_ebti,GB,EU,903180,9031803490,90,MICRO AIR DATA COMPUTER WHICH FEATURES HIGH ACCURACY ABSOLUTE PRESSURE  SENSORS AND THE ASSOCIATED ELECTRONICS FOR ACCEPTING ANALOGUE INPUTS FROM THE AIRCRAFT'S TOTAL AIR TEMPERATURE SENSOR AND ANGLE,,,,,,,2004-01-15,2010-01-14,expired,en,0.52,false,"[""AUTOMATIC DATA PROCESSING MACHINE"",""FOR AIRCRAFT"",""SENSORS""]",,,,,
eu_ebti,392434,GB112506027,eu_ebti,GB,EU,300590,3005909900,30,"A STERILE DRESSING PACK CONTAINING 1 STERILE FIELD, 1 ABSORBENT PAPER TOWEL, 4 CONTTON WOOL BALLS, 4 NON-WOVEN SWABS AND 1 NON-WOVEN FABRIC COVERED DRESSING PAD.  PUT UP FOR RETAIL SALE TO HOSPITALS A",wool,,woven,textile,,,2004-01-15,2010-01-14,expired,en,0.62,false,"[""FOR MEDICAL USE"",""GOODS PUT UP IN SETS"",""MEDICAL DRESSING""]",,,,,
eu_ebti,392435,GB112506419,eu_ebti,GB,EU,620193,6201930000,62,"WOVEN WIND-JACKET FOR MEN. REACHING DOWN TO BELOW THE WAIST.  WITH NON  VISIBLE PU COATING ON FABRIC.  LINED. ROUND NECK, WITH COLLAR, WITH H OOD. COMPLETE FRONT OPENING FASTENED LEFT OVER RIGHT BY ZI",down,,knitted,clothing,,,2004-01-15,2010-01-14,expired,en,0.62,false,"[""FOR MEN"",""LEFT OVER RIGHT"",""OF POLYAMIDE"",""WIND-JACKETS"",""WITH DRAWSTRING"",""WITH HOOD"",""WOVEN""]",,,,,
eu_ebti,392436,GB112545700,eu_ebti,GB,EU,732393,7323931000,73,"CIGAR ASHTRAY. WITH HORIZONTAL CIGAR REST, SHAPED TO HOLD CIGAR WITH R OUND BOWL ASHTRAY AT ONE END. PRECISION MADE OF STAINLESS STEEL. SIZE:  152mm LONG X 50mm WIDE X 25mm HIGH.",steel,,,,,,2004-02-09,2010-02-08,expired,en,0.59,false,"[""ASHTRAY"",""OF STAINLESS STEEL""]",,,,,
eu_ebti,392437,GB112545895,eu_ebti,GB,EU,961320,9613209090,96,POCKET LIGHTER. GAS FUELLED. REFILLABLE. FLINT GAS MECHANISM FOR IGNIT ION SYSTEM. MADE OF STAINLESS STEEL. SIZE: 73mm LONG X 14mm WIDE X 14m m HIGH.,steel,,,,,,2004-02-09,2010-02-08,expired,en,0.59,false,"[""CIGARETTE LIGHTERS"",""OF STAINLESS STEEL"",""POCKET LIGHTERS""]",,,,,
eu_ebti,392438,GB112545993,eu_ebti,GB,EU,961320,9613201000,96,POCKET LIGHTER. GAS FUELLED. REFILLABLE. WITH ELECTRICAL INGNITION SYS TEM. MADE OF STAINLESS STEEL. SIZE: 60mm LONG X 30mm WIDE X 15mm WIDE.,steel,,,,,,2004-02-09,2010-02-08,expired,en,0.59,false,"[""CIGAREETE LIGHTERS"",""OF STAINLESS STEEL"",""POCKET LIGHTERS""]",,,,,
eu_ebti,392439,GB112546011,eu_ebti,GB,EU,960850,9608500000,96,"PEN SET. CONSISTS OF ONE FOUNTAIN PEN , BLACK LAQUER FINISH AND 18 CAR AT GOLD NIB AND RETRACTABLE BALL POINT PEN, BLACK LACQUERED FINISH. PA CKAGED WITH  REFILL FOR BIRO AND INK CARTRIDGES FOR THE FO",gold,,,automotive,,,2004-02-09,2010-02-08,expired,en,0.59,false,"[""BALL-POINT PENS"",""FOUNTAIN PENS"",""PENS"",""PUT UP FOR RETAIL SALE"",""PUT UP IN SETS""]",,,,,
eu_ebti,392440,GB112546109,eu_ebti,GB,EU,960839,9608399000,96,FOUNTAIN PEN. BLACK LAQUERED FINISH WITH 18 CARAT GOLD NIB. SUPPLIED W ITH AN INK CARTRIDGE AND PISTON CONVERTER. LENGTH (CLOSED): 142mm. BAR REL DIAMETER: 13mm,gold,,,,,,2004-02-09,2010-02-08,expired,en,0.59,false,"[""FOUNTAIN PENS"",""PENS""]",,,,,
eu_ebti,392441,GB112546207,eu_ebti,GB,EU,960810,9608109100,96,RETRACTABLE BALL POIT PEN. BLACK LAQUERED FINISH. SUPPLIED WITH BOTH P RESSURISED BALLPOINT CARTRIDGE AND RUBY NIBBED ROLLERBALL CARTRIDGE. L ENGHT (RETRACTED): 141mm. LENGTH (EXTENDED): 144mm. BARREL,,,,,,,2004-02-09,2010-02-08,expired,en,0.52,false,"[""BALL-POINT PENS"",""PENS""]",,,,,
eu_ebti,392442,GB112546305,eu_ebti,GB,EU,820551,8205510000,82,"WINE SET. CONSISTING OF CORKSCREW OF STAINLESS STEEL, FOIL CUTTER OF S TAINLESS STEEL, WINE BOTTLE STOPPER OF STAINLESS STEEL, WINE BREATHER OF STAINLESS STEEL AND THERMOMETER OF GLASS AND STAINLESS S",steel,,,,,,2004-02-09,2010-02-08,expired,en,0.59,false,"[""CORKSCREW"",""CUTTER"",""PUT UP FOR RETAIL SALE"",""PUT UP IN SETS"",""STOPPER"",""THERMOMETER""]",,,,,
